"","location","size","wealth","gender","age","education"
"35063",4,4,2,1,2,0
"35066",9,5,1,2,0,0
"35067",9,15,1,2,34,0
"35068",9,7,1,1,8,0
"35069",9,9,1,2,24,0
"35070",9,5,2,2,70,0
"35071",9,9,2,1,11,1
"35074",9,5,2,2,11,0
"35075",9,4,2,1,8,0
"35076",9,8,1,1,2,0
"35077",9,5,1,2,2,0
"35079",9,7,1,2,7,0
"35081",9,7,2,2,8,0
"35082",9,4,2,2,3,0
"35084",9,6,1,1,7,0
"35085",9,5,2,1,6,0
"35086",9,12,2,1,23,0
"35087",9,12,2,2,23,1
"35088",9,4,2,1,22,0
"35089",9,4,1,2,9,0
"35091",9,10,1,1,9,0
"35092",9,5,1,2,3,0
"35095",2,5,4,2,5,0
"35096",2,4,4,2,6,0
"35097",2,8,3,2,12,0
"35100",2,4,1,1,34,1
"35101",2,6,4,2,7,0
"35105",2,6,4,1,9,0
"35106",2,4,4,1,43,2
"35107",2,6,3,2,9,1
"35109",2,9,3,2,45,0
"35110",2,6,5,1,16,1
"35111",2,6,4,1,16,2
"35114",2,5,1,1,8,0
"35115",2,9,5,1,15,1
"35116",2,5,3,2,19,2
"35117",2,6,4,2,5,0
"35118",2,7,3,2,13,1
"35119",2,5,2,1,7,0
"35121",2,8,4,2,12,1
"35122",2,18,3,2,30,1
"35124",2,5,4,2,3,0
"35126",15,5,2,2,12,0
"35128",15,4,2,2,7,0
"35129",15,7,2,1,2,0
"35130",15,4,2,2,1,0
"35131",15,5,1,2,3,0
"35132",15,8,1,1,30,0
"35133",15,6,4,1,10,0
"35134",15,4,1,2,6,0
"35138",15,4,1,1,8,1
"35139",15,4,2,1,9,1
"35141",15,7,2,2,4,0
"35143",15,8,1,2,57,0
"35144",15,8,1,1,9,1
"35145",15,5,1,1,1,0
"35146",15,7,1,1,5,0
"35147",15,5,2,1,10,1
"35148",15,4,1,1,9,0
"35149",15,5,1,1,5,0
"35150",15,6,1,1,7,0
"35151",15,6,1,1,20,2
"35152",8,7,1,2,13,1
"35153",8,7,2,2,14,1
"35155",8,9,2,2,59,0
"35156",8,6,2,2,11,1
"35157",8,4,1,2,14,1
"35158",8,5,1,2,6,0
"35159",8,11,2,2,20,1
"35160",8,7,1,1,25,1
"35161",8,14,2,2,75,0
"35163",8,7,3,1,18,2
"35164",8,5,1,2,20,2
"35165",8,8,3,2,75,0
"35166",8,12,2,1,7,0
"35167",8,6,1,2,1,0
"35168",8,5,1,2,8,0
"35170",8,5,2,2,0,0
"35172",8,6,2,1,19,1
"35173",8,5,2,1,9,1
"35174",8,10,2,2,21,2
"35175",8,8,2,2,20,2
"35179",8,8,2,1,8,1
"35180",8,5,1,1,13,0
"35181",8,5,2,1,7,0
"35182",2,6,3,1,13,1
"35183",2,4,4,1,7,0
"35184",2,7,3,1,21,2
"35185",2,6,4,1,14,1
"35186",2,6,3,1,14,1
"35187",2,11,3,1,19,1
"35189",2,6,4,1,9,0
"35190",2,7,3,1,9,0
"35191",2,6,5,1,1,0
"35194",2,6,3,1,23,2
"35195",2,4,3,2,2,0
"35196",2,4,3,2,1,0
"35198",2,5,2,1,8,0
"35200",2,5,3,1,13,1
"35201",2,7,4,1,12,1
"35203",2,8,2,1,15,1
"35204",2,4,4,2,17,1
"35206",2,4,5,1,28,2
"35207",2,4,3,2,8,0
"35208",2,6,4,1,5,0
"35209",2,4,2,1,14,1
"35211",4,5,2,1,7,0
"35213",4,6,1,2,8,0
"35214",4,5,2,2,9,0
"35220",4,8,1,2,97,0
"35224",4,7,1,1,0,0
"35227",4,6,1,2,6,0
"35228",4,6,1,2,7,0
"35232",4,6,1,1,8,0
"35233",4,4,2,1,4,0
"35235",4,7,2,1,4,0
"35238",4,6,1,2,8,0
"35240",4,4,2,1,1,0
"35241",11,7,5,2,13,1
"35242",11,6,4,2,19,2
"35243",11,8,4,2,11,1
"35244",11,8,4,1,5,0
"35251",11,4,5,2,0,0
"35253",11,5,5,2,1,0
"35254",11,12,5,2,15,1
"35255",11,6,4,2,20,2
"35259",11,6,5,2,2,0
"35261",11,6,4,2,4,0
"35263",11,6,5,1,39,2
"35265",11,5,5,2,9,0
"35266",11,6,4,1,13,1
"35269",11,5,5,1,2,0
"35271",2,5,2,1,7,0
"35272",2,6,1,1,8,0
"35274",2,4,2,1,5,0
"35275",2,4,3,2,5,0
"35276",2,7,2,1,5,0
"35278",2,5,2,1,1,0
"35281",2,6,2,1,7,0
"35282",2,5,2,2,2,0
"35283",2,7,1,1,8,0
"35285",2,5,1,1,2,0
"35287",2,7,1,2,14,1
"35288",2,5,2,1,6,0
"35289",2,6,1,1,5,0
"35290",2,7,2,1,6,0
"35291",2,5,1,2,3,0
"35294",2,7,1,2,16,1
"35297",2,5,2,1,1,0
"35299",2,5,3,2,4,0
"35300",2,6,2,2,6,0
"35302",2,6,2,1,10,0
"35303",2,6,2,1,8,0
"35305",2,5,2,2,5,0
"35307",2,5,1,1,63,0
"35309",2,4,1,1,7,0
"35311",2,5,1,2,5,0
"35312",2,7,1,1,0,0
"35315",2,7,2,2,14,0
"35316",2,5,1,1,27,2
"35319",2,4,1,2,3,0
"35320",2,4,1,1,0,0
"35322",2,5,1,2,75,0
"35324",2,8,1,2,5,0
"35325",2,4,1,1,6,0
"35328",2,4,1,1,5,0
"35330",3,5,1,2,6,0
"35331",3,5,3,1,5,0
"35332",3,6,2,1,3,0
"35333",3,9,1,1,15,1
"35334",3,6,2,1,6,0
"35335",3,4,1,2,8,1
"35336",3,9,2,2,16,2
"35337",3,7,2,1,4,0
"35338",3,8,2,1,22,3
"35339",3,6,3,1,5,0
"35340",3,7,2,1,15,2
"35341",3,8,1,2,15,1
"35342",3,9,1,2,29,1
"35343",3,6,5,1,32,2
"35344",3,7,2,1,14,0
"35345",3,5,3,1,12,0
"35346",3,11,2,2,2,0
"35347",3,4,2,1,5,0
"35348",3,5,2,2,0,0
"35349",3,4,2,2,1,0
"35350",3,7,3,2,10,1
"35351",3,4,1,1,26,1
"35352",3,6,2,1,8,1
"35353",3,6,1,2,6,0
"35355",3,6,2,2,16,1
"35356",3,5,1,1,6,0
"35357",3,5,2,1,23,2
"35358",3,6,2,2,2,0
"35360",14,7,1,1,14,1
"35361",14,5,2,1,12,1
"35362",14,9,2,2,20,0
"35363",14,4,1,1,0,0
"35365",14,10,1,2,13,0
"35366",14,9,1,1,27,0
"35367",14,7,1,1,14,1
"35368",14,9,1,1,12,0
"35369",14,6,1,2,6,0
"35370",14,14,2,1,13,1
"35371",14,5,1,1,29,2
"35372",14,4,1,1,20,1
"35373",14,9,3,1,19,1
"35374",14,7,1,2,14,1
"35375",14,5,1,2,10,0
"35376",14,8,2,1,26,1
"35377",14,4,1,1,3,0
"35379",14,4,1,1,1,0
"35381",14,11,1,2,54,0
"35382",14,10,1,1,11,0
"35383",14,4,2,1,5,0
"35384",14,6,1,1,7,0
"35385",14,9,2,1,13,0
"35386",14,9,2,1,36,1
"35387",14,6,2,1,7,0
"35388",14,7,1,2,2,0
"35389",1,5,1,2,6,0
"35390",1,5,1,1,9,0
"35391",1,8,1,1,2,0
"35393",1,4,2,2,2,0
"35394",1,4,1,2,1,0
"35398",1,5,1,1,7,0
"35399",1,4,2,1,0,0
"35405",1,4,1,2,5,0
"35406",1,6,1,2,30,0
"35409",1,5,1,2,11,0
"35410",1,6,2,1,9,0
"35411",1,6,1,1,7,0
"35412",1,4,2,2,3,0
"35413",1,5,1,1,8,0
"35414",1,5,1,1,0,0
"35417",1,4,1,1,5,0
"35419",8,9,2,1,12,2
"35420",8,8,4,2,10,1
"35422",8,4,5,2,4,0
"35424",8,5,2,1,6,0
"35425",8,4,3,1,40,2
"35427",8,4,2,2,4,0
"35429",8,4,4,2,3,0
"35430",8,5,4,1,13,1
"35431",8,4,3,1,6,0
"35432",8,7,3,1,11,1
"35436",8,4,3,2,9,0
"35437",8,9,4,2,9,1
"35439",8,7,4,2,12,1
"35441",8,4,4,1,19,1
"35442",8,4,3,2,13,1
"35443",8,9,3,1,20,2
"35446",8,6,4,1,15,2
"35448",8,5,3,2,18,0
"35449",14,5,1,1,1,0
"35450",14,7,1,1,2,0
"35452",14,8,1,1,8,0
"35454",14,7,1,2,14,1
"35456",14,4,1,2,2,0
"35458",14,4,1,2,13,0
"35460",14,7,1,2,12,0
"35461",14,6,1,1,4,0
"35462",14,5,1,2,1,0
"35464",14,4,1,2,13,0
"35465",14,7,2,2,33,0
"35467",14,5,1,2,10,1
"35468",14,8,1,1,16,1
"35470",14,6,1,1,4,0
"35471",14,5,3,1,2,0
"35472",14,6,1,1,10,1
"35473",14,5,1,1,8,1
"35475",14,6,1,1,25,0
"35476",14,5,1,2,0,0
"35479",7,10,3,2,13,2
"35480",7,8,3,2,14,1
"35481",7,9,2,2,24,0
"35482",7,6,2,2,6,0
"35486",7,7,3,2,16,1
"35488",7,7,1,1,5,0
"35490",7,7,3,1,9,0
"35492",7,8,2,2,27,1
"35493",7,7,3,1,22,2
"35494",7,6,1,1,17,1
"35495",7,4,2,1,60,0
"35498",7,6,3,1,5,0
"35499",7,5,1,1,5,0
"35500",7,4,1,1,1,0
"35504",5,7,2,1,8,0
"35505",5,7,2,1,11,0
"35506",5,7,2,1,8,0
"35507",5,4,3,2,7,0
"35508",5,8,3,2,6,0
"35509",5,7,2,1,7,0
"35511",5,5,4,2,3,0
"35512",5,10,2,2,12,1
"35513",5,5,3,1,0,0
"35514",5,13,3,2,12,1
"35515",5,9,5,2,16,1
"35516",5,7,4,1,13,1
"35517",5,4,1,1,0,0
"35518",5,5,3,2,3,0
"35519",5,6,1,1,3,0
"35520",5,11,3,1,7,1
"35521",5,4,3,1,15,2
"35522",5,9,3,1,17,1
"35523",5,6,2,2,20,2
"35524",5,5,1,2,9,0
"35525",5,7,2,2,54,0
"35526",5,8,2,2,8,1
"35527",5,6,1,1,13,1
"35529",5,10,4,2,5,0
"35531",5,5,3,2,12,1
"35532",5,7,1,2,13,1
"35533",5,7,2,2,32,0
"35537",5,4,3,1,20,0
"35539",5,4,3,1,6,0
"35540",5,11,3,1,8,0
"35542",5,6,3,1,8,1
"35544",5,5,3,2,3,0
"35545",5,9,3,2,78,0
"35546",5,4,1,1,8,0
"35547",5,7,3,1,8,0
"35548",5,7,2,1,8,1
"35550",5,9,3,1,18,2
"35551",5,7,4,2,3,0
"35553",5,7,1,2,74,0
"35554",5,6,3,2,41,1
"35556",5,4,3,1,1,0
"35557",5,10,3,1,17,1
"35559",5,8,2,1,15,1
"35560",5,5,2,2,6,0
"35562",5,6,3,2,6,0
"35563",10,6,4,1,16,2
"35564",10,5,3,2,10,1
"35565",10,5,4,1,9,1
"35567",10,9,2,1,22,2
"35568",10,4,3,1,7,0
"35569",10,7,4,2,19,2
"35572",10,4,4,2,4,0
"35573",10,9,4,1,23,3
"35576",10,8,3,1,20,1
"35577",10,5,3,1,7,0
"35579",10,10,4,1,27,3
"35580",10,4,4,1,3,0
"35581",10,14,3,2,13,1
"35583",10,6,5,1,16,0
"35584",10,10,4,1,36,3
"35585",10,9,5,1,15,1
"35589",10,5,4,2,12,1
"35592",10,7,5,2,10,1
"35593",5,10,5,1,9,0
"35595",5,5,3,1,15,1
"35598",5,4,2,2,9,0
"35599",5,4,2,1,7,0
"35600",5,5,3,1,4,0
"35601",5,8,2,2,6,0
"35603",5,5,2,2,1,0
"35605",5,4,1,1,0,0
"35606",5,5,1,1,3,0
"35608",5,6,2,1,19,1
"35610",5,4,1,2,1,0
"35612",5,5,2,1,38,2
"35613",5,7,1,1,9,0
"35616",5,8,1,2,10,1
"35618",5,7,1,1,8,0
"35619",5,4,4,1,4,0
"35624",11,4,5,2,21,2
"35629",11,10,5,1,4,0
"35630",11,4,4,2,3,0
"35632",11,7,5,2,10,1
"35633",11,12,5,2,21,3
"35634",11,5,4,1,10,1
"35635",11,5,4,1,7,0
"35636",11,10,5,2,20,3
"35637",11,4,4,2,15,1
"35642",11,6,5,2,10,1
"35646",11,4,5,2,13,1
"35647",11,9,4,2,18,2
"35649",11,6,4,2,9,1
"35650",11,15,3,2,42,0
"35653",10,10,3,1,22,2
"35654",10,4,3,1,19,2
"35655",10,4,3,1,18,0
"35657",10,7,1,2,2,0
"35659",10,7,1,2,12,1
"35660",10,8,2,1,9,1
"35661",10,13,4,2,19,2
"35662",10,6,2,1,7,0
"35663",10,4,3,2,16,2
"35665",10,7,3,1,12,1
"35667",10,6,3,2,9,1
"35668",10,7,4,2,13,1
"35671",10,4,1,1,2,0
"35672",10,8,4,2,13,1
"35673",10,6,3,1,9,0
"35674",10,9,3,1,22,2
"35675",10,7,3,2,3,0
"35676",10,4,4,2,4,0
"35678",10,10,3,1,15,1
"35680",3,7,1,1,2,0
"35682",3,7,1,1,14,1
"35683",3,8,1,2,15,0
"35686",3,4,2,1,33,0
"35687",3,6,2,2,6,0
"35688",3,5,1,1,10,0
"35689",3,6,1,2,12,1
"35690",3,5,1,1,5,0
"35691",3,10,3,1,21,2
"35692",3,8,1,2,15,1
"35693",3,4,4,2,1,0
"35696",3,6,1,1,2,0
"35697",3,9,1,1,10,0
"35698",3,9,1,2,37,0
"35699",3,9,3,1,17,1
"35700",3,7,1,2,21,1
"35701",3,8,2,1,12,1
"35704",3,5,1,2,38,0
"35705",3,4,1,1,28,2
"35707",3,10,2,2,46,0
"35708",3,5,1,1,9,0
"35709",13,9,1,2,24,0
"35714",13,10,1,2,17,1
"35715",13,4,1,1,25,2
"35718",13,4,1,1,18,0
"35719",13,14,2,1,14,0
"35722",13,4,1,1,22,0
"35723",13,5,1,2,6,0
"35724",13,5,1,2,12,0
"35726",13,7,1,2,5,0
"35727",13,6,1,1,6,0
"35728",13,5,1,1,6,0
"35730",12,5,1,1,53,2
"35731",12,10,2,2,1,0
"35732",12,5,1,2,7,0
"35734",12,6,2,2,5,0
"35735",12,7,2,1,7,0
"35736",12,8,2,1,8,1
"35737",12,6,2,1,6,0
"35738",12,8,2,1,12,0
"35739",12,6,1,2,10,0
"35740",12,4,2,2,2,0
"35741",12,6,2,2,14,1
"35742",12,5,1,2,4,0
"35743",12,9,2,2,58,0
"35744",12,7,1,2,2,0
"35745",12,8,3,2,9,0
"35746",12,4,1,1,13,0
"35747",12,10,2,2,22,1
"35748",12,5,1,1,58,1
"35749",12,10,2,1,15,1
"35750",12,5,1,1,2,0
"35752",12,8,2,2,11,1
"35753",12,6,2,2,11,0
"35754",12,4,2,2,1,0
"35755",12,5,1,1,3,0
"35756",7,5,3,2,10,1
"35757",7,10,3,2,10,1
"35758",7,9,2,1,12,9
"35759",7,5,1,1,4,0
"35761",7,10,3,2,17,1
"35762",7,7,2,1,3,0
"35764",7,4,2,2,3,0
"35765",7,9,2,1,8,0
"35766",7,5,1,1,5,0
"35767",7,4,2,1,9,0
"35768",7,7,1,2,16,2
"35769",7,6,1,1,25,0
"35770",7,7,2,1,7,0
"35771",7,6,2,1,3,0
"35772",7,9,2,1,19,2
"35774",7,7,1,1,14,1
"35776",7,10,2,2,18,9
"35777",7,11,1,2,20,1
"35778",7,4,3,1,12,2
"35779",7,7,1,2,11,1
"35780",7,4,2,1,6,0
"35781",7,8,2,1,17,1
"35782",7,5,3,2,12,0
"35783",7,9,3,1,5,0
"35784",7,13,2,1,27,2
"35785",10,16,2,2,36,2
"35786",10,6,1,2,3,0
"35787",10,5,1,1,6,0
"35789",10,5,2,2,17,1
"35791",10,11,3,2,28,2
"35792",10,7,3,1,10,1
"35793",10,8,1,2,15,1
"35794",10,8,1,2,11,1
"35795",10,10,2,1,24,2
"35796",10,5,2,1,56,2
"35797",10,5,1,2,4,0
"35798",10,9,2,1,9,0
"35799",10,9,2,2,6,0
"35800",10,13,3,2,65,0
"35801",10,7,1,2,5,0
"35802",10,7,1,1,32,0
"35803",10,9,2,1,11,1
"35804",10,11,3,1,12,1
"35807",10,15,1,1,16,2
"35809",10,5,1,1,16,1
"35810",10,10,1,1,36,1
"35811",10,15,1,2,26,0
"35813",2,5,3,2,5,0
"35814",2,6,3,2,15,2
"35815",2,4,3,1,5,0
"35816",2,5,3,1,9,0
"35817",2,9,4,1,8,1
"35820",2,5,3,2,6,0
"35821",2,8,4,2,11,0
"35822",2,4,4,1,36,0
"35823",2,5,4,2,5,0
"35825",2,5,4,1,13,1
"35826",2,7,4,1,11,0
"35828",2,10,3,2,9,0
"35829",2,8,3,1,16,2
"35830",2,4,4,1,8,0
"35832",2,5,3,2,12,0
"35833",2,4,3,1,22,1
"35835",2,9,3,2,9,0
"35836",2,5,4,2,3,0
"35837",2,7,3,2,8,0
"35838",2,4,3,1,25,1
"35839",2,7,4,2,8,0
"35840",2,8,3,2,17,1
"35841",2,6,3,2,16,1
"35843",14,5,4,1,20,3
"35844",14,6,3,1,9,1
"35845",14,7,5,2,14,1
"35846",14,6,4,2,9,1
"35847",14,5,2,2,10,1
"35848",14,6,3,1,23,2
"35849",14,6,4,1,13,1
"35851",14,4,2,1,31,0
"35854",14,7,5,1,27,3
"35855",14,13,4,1,10,1
"35856",14,10,3,2,16,2
"35858",14,15,3,1,14,1
"35863",14,5,3,2,12,1
"35864",14,6,4,1,3,0
"35865",14,8,2,1,15,1
"35867",14,7,3,2,8,1
"35868",14,20,4,2,12,1
"35869",10,6,2,1,10,1
"35870",10,7,2,2,16,1
"35871",10,16,2,2,23,1
"35872",10,4,1,2,1,0
"35873",10,5,1,2,4,0
"35874",10,4,1,2,12,1
"35875",10,7,1,1,12,0
"35876",10,5,1,1,3,0
"35877",10,5,3,1,3,0
"35878",10,7,2,1,11,0
"35881",10,6,1,1,13,0
"35882",10,10,3,1,10,1
"35883",10,8,2,2,11,0
"35885",10,7,3,1,35,1
"35886",10,6,2,2,7,0
"35887",10,7,1,2,12,1
"35889",10,4,1,1,0,0
"35890",10,6,2,2,5,0
"35891",10,7,1,1,6,0
"35892",10,6,1,1,9,0
"35893",10,6,2,2,4,0
"35894",10,6,2,1,1,0
"35895",10,4,1,1,0,0
"35897",10,9,2,1,15,1
"35898",10,6,2,1,15,1
"35901",10,5,1,1,42,2
"35902",10,6,2,1,7,0
"35904",10,7,1,1,10,1
"35905",10,7,3,1,18,1
"35906",10,7,3,2,12,0
"35907",10,6,3,1,16,1
"35908",10,11,2,2,63,0
"35909",10,9,2,1,55,3
"35910",10,4,1,1,14,1
"35913",10,7,2,1,20,1
"35915",10,8,2,1,5,0
"35916",10,9,1,1,24,1
"35918",10,6,4,2,8,1
"35920",10,10,3,2,21,1
"35921",10,9,2,2,66,0
"35923",10,7,2,1,10,1
"35924",10,4,1,1,0,0
"35926",11,4,4,1,4,0
"35927",11,6,5,1,15,2
"35928",11,4,4,2,16,1
"35929",11,5,5,1,17,1
"35931",11,5,5,2,15,1
"35932",11,5,5,1,7,0
"35933",11,9,5,2,17,1
"35934",11,9,5,1,24,2
"35935",11,8,4,2,7,0
"35936",11,6,5,2,15,1
"35938",11,10,3,2,12,1
"35940",11,4,4,2,6,0
"35941",11,5,4,1,15,1
"35942",11,5,4,2,3,0
"35943",11,4,3,2,5,0
"35944",11,7,5,1,20,2
"35947",11,12,5,1,22,3
"35948",11,7,5,2,27,3
"35950",11,9,5,2,14,1
"35952",11,6,4,2,14,1
"35953",11,6,5,1,4,0
"35954",14,11,4,1,22,2
"35956",14,5,4,1,4,0
"35957",14,6,3,1,7,1
"35958",14,9,1,2,15,1
"35959",14,9,3,1,12,0
"35963",14,4,3,1,30,2
"35964",14,4,3,1,6,0
"35965",14,8,4,2,0,0
"35966",14,5,4,2,1,0
"35967",14,7,3,2,14,1
"35968",14,4,3,2,7,0
"35970",14,8,5,2,20,2
"35971",14,6,2,2,15,1
"35972",14,9,4,2,12,0
"35973",14,6,3,2,13,0
"35974",14,7,5,2,12,1
"35975",14,7,2,2,6,0
"35977",14,6,2,1,5,0
"35978",14,4,3,2,2,0
"35979",14,6,3,2,16,1
"35980",14,6,3,1,2,0
"35981",9,5,2,1,17,1
"35984",9,8,2,1,17,1
"35986",9,5,1,2,7,0
"35987",9,7,4,2,22,2
"35988",9,8,2,2,7,0
"35990",9,5,2,1,12,1
"35991",9,4,1,2,7,0
"35993",9,7,2,1,7,0
"35995",9,6,1,1,4,0
"36000",9,10,1,2,8,0
"36001",9,5,1,2,5,0
"36003",9,5,2,2,23,2
"36004",9,6,1,2,15,1
"36005",9,4,1,1,1,0
"36006",9,4,3,2,9,0
"36007",9,8,1,1,5,0
"36009",4,7,1,2,6,0
"36013",4,5,1,1,33,0
"36014",4,4,1,2,6,0
"36016",4,8,1,1,13,1
"36018",4,9,1,2,65,0
"36019",4,6,2,2,7,0
"36020",4,4,2,1,8,0
"36022",4,5,1,1,1,0
"36025",4,4,1,1,0,0
"36026",4,4,1,2,6,0
"36027",4,4,1,1,0,0
"36031",4,7,2,1,17,1
"36034",4,4,1,2,4,0
"36037",4,5,1,2,6,0
"36038",4,6,1,2,11,1
"36039",11,8,5,2,4,0
"36041",11,7,5,2,14,1
"36042",11,5,4,1,7,0
"36043",11,7,5,1,6,0
"36044",11,8,4,1,19,2
"36046",11,5,4,2,11,1
"36048",11,6,5,2,6,0
"36052",11,4,4,1,0,0
"36053",11,4,4,1,2,0
"36054",11,4,4,2,2,0
"36059",11,6,5,1,7,1
"36063",11,9,4,1,18,2
"36064",11,6,4,1,7,0
"36065",11,8,4,1,14,1
"36068",8,4,3,1,6,1
"36069",8,6,2,2,7,0
"36070",8,4,2,1,7,0
"36071",8,7,1,2,11,0
"36072",8,6,2,2,10,0
"36073",8,7,2,1,8,1
"36075",8,10,2,1,10,0
"36076",8,4,1,1,1,0
"36078",8,6,1,1,2,0
"36081",8,5,2,2,8,1
"36083",8,6,4,2,7,0
"36084",8,4,2,2,7,0
"36090",8,4,3,2,18,1
"36091",8,7,3,2,22,0
"36092",8,6,2,1,39,0
"36093",8,4,2,1,0,0
"36094",8,6,2,2,14,1
"36095",8,5,1,1,12,1
"36097",12,7,2,2,6,0
"36098",12,8,3,1,1,0
"36099",12,7,3,1,0,0
"36100",12,14,4,2,12,1
"36101",12,7,3,2,15,1
"36102",12,7,2,2,6,0
"36103",12,6,3,2,10,1
"36104",12,10,1,2,8,0
"36105",12,10,2,1,19,1
"36106",12,8,3,1,9,0
"36107",12,6,1,2,5,0
"36108",12,5,3,1,21,2
"36109",12,8,2,1,17,1
"36110",12,6,3,1,33,3
"36111",12,6,2,1,9,0
"36112",12,7,3,1,13,1
"36114",12,6,3,1,10,0
"36115",12,8,3,1,5,0
"36116",12,4,2,2,2,0
"36117",12,5,2,2,9,0
"36119",12,5,5,2,5,0
"36120",12,6,3,1,12,1
"36121",12,6,2,1,6,0
"36122",12,9,3,2,20,1
"36123",12,5,3,1,1,0
"36124",12,8,3,2,0,0
"36125",12,7,2,1,5,0
"36128",11,5,3,1,7,1
"36129",11,6,1,2,8,0
"36130",11,5,2,1,4,0
"36132",11,7,1,2,4,0
"36133",11,4,2,1,17,0
"36135",11,7,2,2,10,0
"36138",11,4,3,1,7,0
"36139",11,6,3,2,7,0
"36140",11,4,1,2,72,0
"36142",11,4,1,2,12,0
"36143",11,5,1,2,10,0
"36146",11,5,2,1,7,0
"36149",11,5,2,1,3,0
"36150",11,4,3,1,15,1
"36151",11,4,1,1,8,1
"36152",11,4,2,1,3,0
"36153",11,6,1,1,14,1
"36155",10,8,3,2,6,0
"36156",10,9,2,2,17,1
"36157",10,9,3,2,13,1
"36158",10,7,2,2,14,0
"36160",10,4,2,2,10,1
"36163",10,9,3,2,13,1
"36165",10,4,2,1,0,0
"36166",10,11,2,1,17,2
"36167",10,6,2,1,8,0
"36168",10,9,3,1,23,2
"36169",10,9,4,2,51,2
"36170",10,7,2,1,11,0
"36172",10,10,3,1,16,2
"36173",10,7,4,1,13,0
"36174",10,9,2,1,9,1
"36175",10,5,3,1,9,1
"36176",10,7,3,1,17,2
"36177",10,6,3,2,9,1
"36178",10,8,1,2,15,0
"36179",10,7,4,2,13,1
"36180",10,17,1,2,19,2
"36181",10,4,3,1,2,0
"36182",12,7,1,1,14,1
"36183",12,12,2,1,36,0
"36184",12,5,2,1,8,0
"36186",12,9,1,1,10,0
"36187",12,5,2,1,5,0
"36188",12,5,2,1,10,0
"36189",12,6,1,1,6,0
"36190",12,8,2,1,20,2
"36191",12,8,2,2,50,0
"36192",12,4,1,1,5,0
"36193",12,8,1,2,5,0
"36194",12,6,3,1,8,0
"36195",12,5,1,2,11,1
"36196",12,8,2,1,15,1
"36197",12,9,1,2,3,0
"36198",12,5,1,2,65,0
"36200",12,11,2,1,25,1
"36201",12,6,1,2,5,0
"36202",12,5,3,2,2,0
"36203",12,9,1,1,16,1
"36204",12,4,1,2,12,1
"36205",12,11,2,1,28,0
"36206",12,10,3,2,14,1
"36207",12,5,1,2,80,0
"36208",12,7,1,2,10,0
"36209",12,6,2,2,5,0
"36210",12,4,2,1,65,2
"36212",7,7,2,1,18,1
"36213",7,7,1,2,13,1
"36214",7,7,1,2,6,0
"36215",7,5,1,2,13,1
"36216",7,5,1,2,10,0
"36217",7,9,1,1,0,0
"36218",7,5,1,1,13,1
"36219",7,14,1,1,16,1
"36221",7,7,2,1,11,0
"36222",7,10,1,1,10,0
"36223",7,4,1,1,10,1
"36224",7,10,2,2,33,1
"36225",7,7,1,1,11,0
"36226",7,4,1,2,1,0
"36227",7,6,1,2,5,0
"36228",7,7,2,1,25,1
"36229",7,7,1,1,5,0
"36230",7,7,1,1,13,1
"36231",7,4,2,2,2,0
"36232",7,8,1,2,6,0
"36233",7,4,1,2,2,0
"36234",7,4,2,1,1,0
"36235",7,10,1,2,19,0
"36236",7,4,1,2,0,0
"36237",7,6,1,1,9,0
"36238",7,9,1,1,31,1
"36239",7,6,1,1,7,1
"36240",7,8,1,1,12,1
"36241",12,8,4,1,6,0
"36243",12,6,2,2,6,0
"36245",12,4,3,2,11,1
"36246",12,10,3,2,53,0
"36247",12,6,3,1,20,2
"36248",12,5,3,2,6,0
"36249",12,7,3,2,7,0
"36250",12,13,4,1,33,0
"36251",12,4,4,2,2,0
"36253",12,4,4,2,45,2
"36254",12,9,3,2,29,1
"36255",12,18,3,1,25,1
"36256",12,7,4,2,25,1
"36257",12,7,2,1,19,2
"36259",12,7,3,1,32,1
"36260",12,4,3,1,0,0
"36261",12,9,2,2,58,0
"36263",12,10,2,1,14,1
"36264",12,4,3,2,12,0
"36265",12,4,3,2,12,1
"36266",12,5,3,1,6,0
"36267",12,7,3,1,5,0
"36268",12,10,4,2,5,0
"36269",12,4,3,2,4,0
"36270",12,6,4,1,10,1
"36272",2,4,2,2,4,0
"36273",2,8,3,2,42,0
"36274",2,5,1,2,21,1
"36276",2,4,3,2,6,1
"36277",2,9,2,2,3,0
"36278",2,6,3,2,3,0
"36280",2,4,3,1,3,0
"36282",2,6,2,1,5,0
"36283",2,4,2,1,8,0
"36284",2,6,2,1,14,1
"36286",2,7,2,1,2,0
"36290",2,6,2,2,9,1
"36291",2,7,2,2,54,0
"36292",2,4,2,2,2,0
"36293",2,7,1,1,7,0
"36296",2,6,2,2,1,0
"36297",2,5,2,2,7,0
"36299",2,10,2,1,1,0
"36304",15,4,2,2,60,0
"36307",15,8,1,1,3,0
"36309",15,7,1,1,13,0
"36310",15,6,2,2,12,1
"36312",15,4,1,2,9,0
"36313",15,6,2,2,13,1
"36314",15,7,1,2,3,0
"36315",15,8,1,1,12,1
"36316",15,5,1,1,27,1
"36318",15,4,1,1,19,0
"36319",15,5,2,1,20,2
"36321",15,5,2,2,4,0
"36325",7,8,1,1,28,0
"36326",7,4,1,2,2,0
"36327",7,12,1,1,14,1
"36328",7,7,2,1,10,0
"36329",7,6,3,1,18,0
"36330",7,8,1,2,13,1
"36331",7,6,2,1,8,0
"36332",7,11,4,1,27,2
